sku,title,description,details,designer,mrsp,currencyId,prices,variants,optionTypes,defaultImages
0,Red Timeless Wrap Dress,"This flowing wrap dress by Amanda Uprichard, framed with three-quarter sleeves, flatters most figures and works perfectly for almost any occasion.

Also available in Black.","Red crepe (100% Polyester). Wrap. Long sleeves. V-neckline. Detachable belt. Back keyhole with hook-and-eye closure. Partially lined. 54"" from shoulder to hemline. Made in the USA.",Amanda Uprichard,270,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/b0/AMU98.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/b0/AMU98.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/b0/AMU98.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/b0/AMU98.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/b0/AMU98.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/b0/AMU98.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/b0/AMU98.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/b0/AMU98.jpg']"
0,Red Lasse Dress,A deftly folded panel elevates the graceful one-shoulder design of this fiery red fit-and-flare by Jay Godfrey.,"Red satin (100% Polyester). Full Skirt. Short sleeves. Off the shoulder neckline. Hidden side zipper closure. Pockets. Fully lined. 48.25"" from shoulder to hemline. Imported.",Jay Godfrey,345,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/2e/JG116.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/2e/JG116.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/2e/JG116.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/2e/JG116.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/2e/JG116.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/2e/JG116.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/2e/JG116.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/2e/JG116.jpg']"
0,Daisy Callie Sheath,"Fresh as a daisy, this embroidered Hutch dress is a sweet pick for the season.","White & yellow lace (100% Polyester). Hourglass. Sleeveless. Crew neckline. Hidden back zipper with hook-and-eye closure. Fully lined. 35.5"" from shoulder to hemline. Imported.",Hutch,338,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-22W'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/05/HTC74.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/05/HTC74.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/05/HTC74.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/05/HTC74.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-22W'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/05/HTC74.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/05/HTC74.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/05/HTC74.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/05/HTC74.jpg']"
0,Gardenia Floral Pleated Dress,"Artfully draped and pleated, this twist-front VINCE. dress beautifully shows off skin with a dual plunge neckline and fluttery hem.","Navy floral printed crepe (100% Polyester). Hourglass. Sleeveless. V-neckline. Hidden side zipper with hook-and-eye closure. Fully lined. 46"" from shoulder to hemline. Imported.",VINCE.,345,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-12, one length available. Regular measures 46"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/62/VIN73.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/62/VIN73.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/62/VIN73.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/62/VIN73.jpg'], 'inStock': True}]","[{'size': 'Sized: 0-12, one length available. Regular measures 46"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/62/VIN73.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/62/VIN73.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/62/VIN73.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/62/VIN73.jpg']"
0,Fiery Red Lace Sheath,"Feminine ruffles and fiery red lace take things up a notch on this flirty little sheath by Alexia Admor.

Also available in Blue.","Red lace (55% Cotton, 45% Nylon). Sheath. Flutter sleeves. High neck. Invisible zipper closure. 36"" from shoulder to hemline. Imported.",Alexia Admor,200,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/aa/AAD41.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/aa/AAD41.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/aa/AAD41.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/aa/AAD41.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/aa/AAD41.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/aa/AAD41.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/aa/AAD41.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/aa/AAD41.jpg']"
0,Black Floral Lace Dress,Painterly embroidery enlivens the graceful silhouette of this Hunter Bell midi dress capped with sheer flutter sleeves for added elegance.,"Black printed lace (41% Polyester, 40% Cotton, 19% Acrylic). Hourglass. Flutter sleeves. V-neckline. Hidden back zipper. Partially lined. 48.5"" from shoulder to hemline. Made in USA.",Hunter Bell,396,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/3e/HB50.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/3e/HB50.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/3e/HB50.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/3e/HB50.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/3e/HB50.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/3e/HB50.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/3e/HB50.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/3e/HB50.jpg']"
0,Waves Dress,"Fun and flirty, this floral keepsake dress is the perfect dress for any special occasion.","Navy floral printed crepe (100% Polyester). Shift. Long sleeves. V-neckline. Hidden back zipper closure. Fully lined. 34"" from shoulder to hemline. Imported.",Keepsake,195,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/43/KP78.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/43/KP78.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/43/KP78.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/43/KP78.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/43/KP78.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/43/KP78.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/43/KP78.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/43/KP78.jpg']"
0,Illume Crossover Midi Dress,"A crossover bodice with a front cutout makes a sultry start on this shapely Shilla sheath dress, finished with a flirty side slit.","Plum jersey (95% Polyester, 5% Elastane). Sheath. Sleeveless. Sweetheart neckline. Hidden back zipper closure. Partially lined. 44"" from shoulder to hemline. 35"" from shoulder to top of slit; 9"" slit. Imported.",Shilla,180,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/c2/SHL25.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/c2/SHL25.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/c2/SHL25.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/c2/SHL25.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/c2/SHL25.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/c2/SHL25.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/c2/SHL25.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/c2/SHL25.jpg']"
0,Carla Knit Dress,"Ruched and ruffled, this color-rich Parker dress is both casual and cute.","Purple printed jersey (85% Rayon, 15% Spandex). Sheath. Long sleeves. V-neckline. 37"" from shoulder to hemline. Imported.",Parker,358,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XXL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/1c/PK318.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/1c/PK318.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/1c/PK318.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/1c/PK318.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XXL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/1c/PK318.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/1c/PK318.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/1c/PK318.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/1c/PK318.jpg']"
0,Fuchsia Ellaria Dress,"Fun, flirty and fuchsia! This standout fit-and-flare dress by Jay Godfrey features girly ruffles and an unexpected open back.

Also available in Sherbert.","Pink crepe (98% Polyester, 2% Spandex). Hourglass. Sleeveless. Crew neckline. Hidden back zipper closure. Fully lined. 34"" from shoulder to hemline. Imported.",Jay Godfrey,276,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/be/JG101.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/be/JG101.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/be/JG101.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/be/JG101.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/be/JG101.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/be/JG101.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/be/JG101.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/be/JG101.jpg']"
0,Le Foilles Mini Dress,Dramatically puffed sleeves and covered buttons lend vintage charm to this sweetly tailored Bec & Bridge mini dress.,"White floral printed cotton (100% Cotton). Hourglass. Short sleeves. V-neckline. Side zipper closure. Front button closure. Fully lined. 36"" from shoulder to hemline. Imported.",Bec & Bridge,300,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 6-14, British sizing'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/8d/BEC19.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/8d/BEC19.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/8d/BEC19.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/8d/BEC19.jpg'], 'inStock': True}]","[{'size': 'Sized: 6-14, British sizing'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/8d/BEC19.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/8d/BEC19.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/8d/BEC19.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/8d/BEC19.jpg']"
0,Blue Magnolia Dress,"Adorned with an elegant, two-toned magnolia print, this glam STYLESTALKER dress is ideal for this season's cocktail parties or a night downtown. Subtle accents like a flowing asymmetrical hem and sheer trim make it a polished style that's sure to collect compliments. We love it with a simple nude heel.",Blue printed crepe (100% Polyester). Short sleeves. Crew neckline. Hourglass bodice with back cut-out detail. Hidden back zipper with hook-and-eye and button closure at neckline. Fully lined. 34.5” from shoulder to shortest hemline. Imported.,STYLESTALKER,219,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs large. We recommend sizing down (see following fit notes for exceptions). Sized: XS-L.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/68/STS31.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/68/STS31.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/68/STS31.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/68/STS31.jpg'], 'inStock': True}]",[{'size': 'This dress runs large. We recommend sizing down (see following fit notes for exceptions). Sized: XS-L.'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/68/STS31.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/68/STS31.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/68/STS31.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/68/STS31.jpg']"
0,Joada Silk Dress,A feminine floral print adorns this flouncy ruffled dress by Joie. We love to styled it with a delicate pendant necklace.,"Black printed silk (100% Silk). Hourglass. Long sleeves. V-neckline. Partially lined. 33"" from shoulder to hemline. Imported",Joie,398,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/0e/JE73.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/0e/JE73.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/0e/JE73.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/0e/JE73.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/0e/JE73.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/0e/JE73.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/0e/JE73.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/0e/JE73.jpg']"
0,Floral Cutout Dress,A keyhole cutout with drawstring ties draw attention to this ethereal and romantic dress by Jill Jill Stuart.,"Black floral printed crepe georgette (100% Viscose). Hourglass. Short sleeves. V-neckline. Hidden back zipper with hook and eye closure. 50"" from shoulder to hemline. Imported.",Jill Jill Stuart,348,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-14, one length available. Regular measures 50"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/5f/JS155.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/5f/JS155.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/5f/JS155.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/5f/JS155.jpg'], 'inStock': True}]","[{'size': 'Sized: 0-14, one length available. Regular measures 50"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/5f/JS155.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/5f/JS155.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/5f/JS155.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/5f/JS155.jpg']"
0,Chayene Wrap Dress,Bold blooms and wrap styling add fresh and feminine style to this super-cute midi dress by cupcakes and cashmere.,"Black floral crepe (95% Rayon, 5% Spandex). Wrap. Sleeveless. V-neckline. Fully lined. 38"" from bust to hemline. Imported.",cupcakes and cashmere,120,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/80/CUP37.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/80/CUP37.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/80/CUP37.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/80/CUP37.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/80/CUP37.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/80/CUP37.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/80/CUP37.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/80/CUP37.jpg']"
0,Lovely Duo Gown,"A modern silhouette gives this sweet-colored gown by Jill Jill Stuart a little edge. Complement the bold tones for a black tie event with a single piece of statement jewelry and a sleek low-slung ponytail.

Also available in light blush & pink, red & blue, and blue.",Red and pink crepe. (100% Polyester). Sleeveless. Crew neckline. Fitted skirt. Hidden back zipper with open back and hook-and-eye closures. Lined. See size and fit tabs for lengths. Imported.,Jill Jill Stuart,328,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions). Sized: 0 - 12.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/a5/JS22.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/a5/JS22.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/a5/JS22.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/a5/JS22.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions). Sized: 0 - 12.'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/a5/JS22.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/a5/JS22.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/a5/JS22.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/a5/JS22.jpg']"
0,Lace Peplum Hem Dress,Textured floral lace lends striking dimension to this fun and flirty v-neck dress from Alexia Admor.,"Pink lace (100% Polyester). Sheath. Sleeveless. V-neckline. Invisible back zipper closure. 43"" from shoulder to hemline. Imported.",Alexia Admor,265,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 2-14, one length available. Regular measures 43"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ad/AAD43.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ad/AAD43.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ad/AAD43.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/ad/AAD43.jpg'], 'inStock': True}]","[{'size': 'Sized: 2-14, one length available. Regular measures 43"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ad/AAD43.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ad/AAD43.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ad/AAD43.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/ad/AAD43.jpg']"
0,White Knit Flare Dress,"The perfect canvas to style for any occasion, this Slate & Willow fit-and-flare dress is a versatile dream.","White knit (95% Polyester, 5% Spandex). Hourglass. Short sleeves. V-neckline. Hidden back hook and eye closure. 37.5"" from shoulder to hemline. Imported.",Slate & Willow,198,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/02/SW703.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/02/SW703.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/02/SW703.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/02/SW703.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/02/SW703.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/02/SW703.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/02/SW703.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/02/SW703.jpg']"
0,Elise Lace Dress,"Airy, open lace and laddered trim lend sheer charm to this delightfully feminine BARDOT dress.","Pink lace (100% Polyester). Hourglass. Sleeveless. High neckline. Exposed back zipper closure. Fully lined. 39.5"" from shoulder to hemline. Imported.",BARDOT,149,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-L'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/bb/BDT7.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/bb/BDT7.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/bb/BDT7.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/bb/BDT7.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-L'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/bb/BDT7.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/bb/BDT7.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/bb/BDT7.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/bb/BDT7.jpg']"
0,Blue Floral Tiered Dress,Pretty ruffles cascade from head to hemline on this elegant Slate & Willow midi dress.,"Blue floral printed chiffon (100% Polyester). Hourglass. Long sleeves. V-neckline. Exposed front button closure. Partially lined. 46"" from shoulder to hemline. Imported.",Slate & Willow,268,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL, one length available. Regular measures 46"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/dd/SW493.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/dd/SW493.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/dd/SW493.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/dd/SW493.jpg'], 'inStock': True}]","[{'size': 'Sized: XS-XL, one length available. Regular measures 46"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/dd/SW493.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/dd/SW493.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/dd/SW493.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/dd/SW493.jpg']"
0,Wildflower Leighton Dress,Billowing tiers add beautiful movement to this Hunter Bell dress printed in vibrant flowers. Complete with your look with the Pink Envelope Clutch.,"Blue floral printed chiffon (100% Polyester). Hourglass. Three quarter sleeves. V-neckline. Hidden back zipper closure. Fully lined. 52"" from shoulder to shortest hemline, 56"" from shoulder to longest hemline. Made in the USA.",Hunter Bell,400,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/79/HB73.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/79/HB73.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/79/HB73.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/79/HB73.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/79/HB73.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/79/HB73.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/79/HB73.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/79/HB73.jpg']"
0,Lost Dreams Dress,A skin-baring cutout adds modern allure to this floral-print sheath dress by Keepsake that's framed with a sweetheart neckline and flounce hem.,"Pink floral printed crepe (100% Polyester). Sheath with flounce hem. Strapless. Sweetheart neckline. Hidden back zipper. Fully lined. 39.5"" from bust to hemline. Imported.",Keepsake,220,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/43/KP57.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/43/KP57.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/43/KP57.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/43/KP57.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/43/KP57.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/43/KP57.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/43/KP57.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/43/KP57.jpg']"
0,Ultralight Dress,A fold-over V-neckline. Cascading ruffles. And flirty flounce hemline. This feminine flare C/MEO COLLECTIVE dress exudes the perfect amount of drama.,"Burgundy crepe (100% Polyester). Hourglass. Long sleeves. V-neckline. Hidden back zipper with hook-and-eye closure. Fully lined. 34.5"" from shoulder to hemline. Imported.",C/MEO COLLECTIVE,195,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/0f/CMO22.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/0f/CMO22.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/0f/CMO22.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/0f/CMO22.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/0f/CMO22.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/0f/CMO22.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/0f/CMO22.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/0f/CMO22.jpg']"
